title,company,description,link,listedOn,email,phone,city,region,salary,runDate,jobType,regionName,applyType
Customer Service Representative (Part Time) - bp Connect Roadmaster (Te Aro),BP Oil New Zealand Limited,We have exciting opportunities for motivated and customer focused individuals to join our friendly team.,https://www.seek.co.nz/job/82219733?type=standard&ref=search-standalone&origin=cardTitle#sol=58404d5e63471a6416312234ccee29bf0c6eefe3,21d ago,,,East Tamaki,Auckland,,2025-03-13,,,Apply
Retail Sales Person,Huffer,Huffer is on the hunt for retail superstars to exceed sales in our Mount Maunganui store,https://www.seek.co.nz/job/82289942?type=standard&ref=search-standalone&origin=cardTitle#sol=7c00bb99c59f31cb015e049078d902c1cf3526ee,18d ago,,,Mount Maunganui,Bay of Plenty,$27.10 per hour + Company benefits,2025-03-13,,,Quick Apply
Retail Showroom Sales and Service Part Time,Stellar Recruitment,Family business with big aspirations. All about customer experience and having fun. This is for you,https://www.seek.co.nz/job/82246670?type=standard&ref=search-standalone&origin=cardTitle#sol=2e2c6d1a87fda84bbdc3aed3a6d2442856943a76,21d ago,,,Mount Maunganui,Bay of Plenty,"$60,000 – $75,000 per year",2025-03-13,,,Quick Apply
Customer Service Officer,Viridian Glass Limited Partnership,We are seeking for an experienced Customer Service Officer to join our Highbrook Team!,https://www.seek.co.nz/job/82428688?type=standard&ref=search-standalone&origin=cardTitle#sol=da261a9ded6c8a755d42ac2f7ccead1dae9f1537,13d ago,,,Mount Maunganui,Bay of Plenty,Grow your career in analytics!,2025-03-13,,,Quick Apply
Junior QS– Cost Planning/Estimating,Bureau Limited,Kick start you career today -Call Rachel – 0272098858,https://www.seek.co.nz/job/82756853?type=standard&ref=search-standalone&origin=cardTitle#sol=4cf00876a70b074febdf943dbc25ae7be2ed5d24,5h ago,,,Mount Maunganui,Bay of Plenty,"$60,707 – $72,990 per year",2025-03-13,,,Quick Apply
"Front of House Staff | Hotel Elms Christchurch",Jump Recruitment,"Deliver excellent customer service, ensuring guests comfort, safety & privacy. Part time roles on offer.. JUMP now!!",https://www.seek.co.nz/job/82217764?type=standard&ref=search-standalone&origin=cardTitle#sol=dc4846afc07163b632dc6fcf01e36c4812cf91e9,21d ago,,,Mount Maunganui,Bay of Plenty,$22 – $28 per hour,2025-03-13,,,Quick Apply
Dispatch & Customer Service,Endless Metals,"Want to do something good for the planet, work for an awesome team and have a bit of a laugh while you do it?? Come join us!",https://www.seek.co.nz/job/82247241?type=standard&ref=search-standalone&origin=cardTitle#sol=85f759cbc519f56eaf93395255ef20e0382fb247,20d ago,,,Mount Maunganui,Bay of Plenty,$23.50 – $24 per hour,2025-03-13,,,Quick Apply
Laboratory Assistant/Production Worker - Fixed Term,ArcActive Limited,Great opportunity for recent science graduates or someone with a production background.,https://www.seek.co.nz/job/82669537?type=standard&ref=search-standalone&origin=cardTitle#sol=0922704d27a59a366feaec4b9aa00ae21342a0b7,3d ago,,,Mount Maunganui,Bay of Plenty,$23.38 - $29.10,2025-03-13,,,Quick Apply
Workforce Analyst - People,KiwiRail,Data-Driven and People-Focused - Join KiwiRail as a Workforce Analyst!,https://www.seek.co.nz/job/82758408?type=standard&ref=search-standalone&origin=cardTitle#sol=4248c0e2f020d0cade47269af2f42bc56f1d797d,4h ago,,,Mount Maunganui,Bay of Plenty,Strong salary - accommodation may be available,2025-03-13,,,Apply
Lingerie Fitter: Permanent Part time,The Fitting Room,"Become part of an outstanding fitting team, giving friendly and expert assistance to help customers select lingerie and swimwear they will love.",https://www.seek.co.nz/job/82679892?type=standard&ref=search-standalone&origin=cardTitle#sol=1b5b1af3a193701ec02089b37c68c7be58e3bfe0,2d ago,,,Mount Maunganui,Bay of Plenty,$30 – $40 per hour,2025-03-13,,,Quick Apply
Warehouse Associate,CHT Healthcare Trust,Great career opportunity for a reliable and enthusiastic individual looking for a stable and rewarding role,https://www.seek.co.nz/job/82474717?type=standard&ref=search-standalone&origin=cardTitle#sol=db520eafe5038b29bfeb6cd8f04e538751eaefbd,10d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
People & Culture Administrator,Luxottica Retail Australia Pty Ltd,As a P&C Admin you will be an integral part of our vibrant and supportive People and Culture team. Reporting directly to Head of P&C,https://www.seek.co.nz/job/82698815?type=standard&ref=search-standalone&origin=cardTitle#sol=283da3a2724e7bf792d798bd35742a62b96e22c6,2d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Apply
Part Time Retail Associate - OPSM Invercargill (Fixed Term),FedEx Express New Zealand,See yourself at OPSM - become part of our family and help us make a real change in people's lives!,https://www.seek.co.nz/job/82759293?type=standard&ref=search-standalone&origin=cardTitle#sol=e7591ae14a2d7a3c77111b0ab060ea48752a36ba,2h ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
Courier,Ministry of Social Development,We are looking for a self-motivated team player to join our Operations team located in Wellington as a Courier.,https://www.seek.co.nz/job/82630143?type=standard&ref=search-standalone&origin=cardTitle#sol=cd5a73a61586294215ddfa99b7845a41bc0e096d,5d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
"Integrity Intervention Officer | Āpiha Tiaki Pūnaha",Serco Asia Pacific,Your opportunity to make a positive impact,https://www.seek.co.nz/job/82700056?type=standard&ref=search-standalone&origin=cardTitle#sol=62efedecddafdcf21aaf6126d5c68b2b702a586b,2d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Apply
Healthcare Assistant,Flatbush Medical Centre,An opportunity to support inmate health by assisting Registered Nurses in a secure and supportive environment.,https://www.seek.co.nz/job/82535268?type=standard&ref=search-standalone&origin=cardTitle#sol=526beeaaa3e9ba496e39b4aaa54a6e42a35902e6,8d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Apply
medical receptionist/adminstrator,DoubleTree by Hilton Auckland Karaka,great team to join,https://www.seek.co.nz/job/81933674?type=standard&ref=search-standalone&origin=cardTitle#sol=3903746b4c3623653a49584ff608655ba1c43bec,18d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
Food and Beverage Attendant,HealthCare NZ,"Rewarding part-time hospitality role where no two days are the same. Career development, travel benefits and full wellbeing programme.",https://www.seek.co.nz/job/82429716?type=standard&ref=search-standalone&origin=cardTitle#sol=4523982eef0298380b99ed71d4c405c5c921e3a2,13d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Apply
Support Worker - West Auckland (Part-time),New Zealand Police,We are looking for part-time Support Worker in the West Auckland area for our Whānau Support and Supported Living Services.,https://www.seek.co.nz/job/82698837?type=standard&ref=search-standalone&origin=cardTitle#sol=1a141b352c188cd0dde088a1d547a1fa88dbcd96,2d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Apply
Human Resources Assistant,Baillie Lodges,Human Resources Assistant,https://www.seek.co.nz/job/82730205?type=standard&ref=search-standalone&origin=cardTitle#sol=dd86be6095acf6b1be596a0b0bd1eb9e768422ee,1d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Apply
Restaurant Manager - TAUPO,Barkers,Join us as part of the Huka Lodge re-opening team! A great development opportunity for an enthusiastic and skilled hospitality professional.,https://www.seek.co.nz/job/82760843?type=standard&ref=search-standalone&origin=cardTitle#sol=41376cc2275a8bc292af82af68fed98a6e2a8977,56m ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
Part Time Sales Assistant - Barkers Tawa,Wyatt Reinforcing,"If you want to get involved in high performance culture, join a team with passion and drive and engage with loyal VIP's, sign up with us today!",https://www.seek.co.nz/job/82491903?type=standard&ref=search-standalone&origin=cardTitle#sol=76cf3d69073c8e0b363222fa42eb26fe83374121,10d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
Steel Bending Machine Operator,,"Our busy, friendly team need a reliable self-starter who is keen to join us as soon as possible.",https://www.seek.co.nz/job/82004516?type=standard&ref=search-standalone&origin=cardTitle#sol=ac8a43f8b8efe7b124f09c023cf0bc6df7a3d23b,30d+ ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
Receptionist & Night Auditor,Carnmore Hotels,"Join our front office team as a Receptionist & Night Auditor! 30-40 hours/week, flexible shifts, and a great opportunity for your career. Apply now!",https://www.seek.co.nz/job/82643432?type=standard&ref=search-standalone&origin=cardTitle#sol=949856bc6a23f925fc1d3f5a88b826fb848e6b26,3d ago,,,Christchurch Central,Canterbury,$23.38 - $29.10 p.h. + Additional $2 weekend pay,2025-03-13,,,Quick Apply
Contract Supplier,Black Magic Tackle Ltd,"This opportunity may suit a stay-at-home parent, student, or someone looking to supplement their income.",https://www.seek.co.nz/job/82672769?type=standard&ref=search-standalone&origin=cardTitle#sol=a88c188cc531377a3ff20c679012d759afe02cc2,2d ago,,,Christchurch Central,Canterbury,$30-33/hour+ allowance + benefits,2025-03-13,,,Quick Apply
"Support Worker | East Auckland",Geneva Healthcare Ltd,We are currently looking for experienced Support Worker to work with our clients based in East Auckland.,https://www.seek.co.nz/job/82569649?type=standard&ref=search-standalone&origin=cardTitle#sol=fb2d90bab4eaf3f3bcd9a9d3309dd680d9668b34,7d ago,,,Christchurch Central,Canterbury,$23.50 – $26 per hour,2025-03-13,,,Quick Apply
Warehouse Leading Hand - Afternoon Shift,Martin Brower,Great opportunity for an experienced storeperson to step into a Leading Hand role - global logistics company.,https://www.seek.co.nz/job/82400000?type=standard&ref=search-standalone&origin=cardTitle#sol=4d9fbcecd134ac712d32851c532ad6ca06b14703,14d ago,,,Christchurch Central,Canterbury,$23.65 per hour,2025-03-13,,,Quick Apply
Corporate Driver,MYTONA PTE. LTD.,"As a Corporate Driver, you'll ensure the CEO’s safe transport while handling errands and assisting Mytona. The role offers variety and flexibility.",https://www.seek.co.nz/job/82479662?type=standard&ref=search-standalone&origin=cardTitle#sol=d2f6f1e129550d6748216100334b0de3d3b0a7cc,10d ago,,,Christchurch Central,Canterbury,$24.69 per hour,2025-03-13,,,Quick Apply
Design Estimator,Marlborough Lines,Customer Works Design Estimator,https://www.seek.co.nz/job/82761509?type=standard&ref=search-standalone&origin=cardTitle#sol=c79d1bee4b39586831d4110b6df563aa5453c461,15m ago,,,Christchurch Central,Canterbury,$23.50 – $25 per hour,2025-03-13,,,Quick Apply
Office Administrator,CHARTERED ACCOUNTANTS AUSTRALIA AND NEW ZEALAND,This role plays a crucial part in ensuring the success of our regional events and maintaining strong relationships with our valued members.,https://www.seek.co.nz/job/82760777?type=standard&ref=search-standalone&origin=cardTitle#sol=edeb4d2f851e6a2b424a979398ec5c134ba0c724,1h ago,,,Christchurch Central,Canterbury,$24 – $26 per hour,2025-03-13,,,Apply
Area Manager – Central North Region,Animates,"We are seeking an experienced Retail Area Manager with strong leadership and people management skills, to manage our Central North Auckland region!",https://www.seek.co.nz/job/82708304?type=standard&ref=search-standalone&origin=cardTitle#sol=2ddfb10d9dc1324c507eced436e99d07d986cab3,1d ago,,,Christchurch Central,Canterbury,$25 – $30 per hour,2025-03-13,,,Apply
ELECTRICAL ASSEMBLER,N2P Controls,"A great opportunity has opened up for a hard working, positive, Electrical assembler to join our dynamic team.",https://www.seek.co.nz/job/82467168?type=standard&ref=search-standalone&origin=cardTitle#sol=b1aad0a6cde592a684dce9cc705d577df939ce91,11d ago,,,Christchurch Central,Canterbury,"$70,000 – $90,000 per year",2025-03-13,,,Quick Apply
Meter Reader - North Shore,Arthur D Riley Co Ltd.,"Awesome role enjoying the outdoors, getting in your steps and providing stellar customer service. On-the-job training, uniform, work vehicle and more!",https://www.seek.co.nz/job/82760698?type=standard&ref=search-standalone&origin=cardTitle#sol=3cb00a8fac93fe1ae3269b53e1520a801701057e,1h ago,,,Christchurch Central,Canterbury,$58k - $60k p.a.,2025-03-13,,,Quick Apply
Ticketing Assistant,Auckland Philharmonia Orchestra,We are looking for a customer service superstar to join the Ticketing & Sales Team at the Auckland Philharmonia,https://www.seek.co.nz/job/82319982?type=standard&ref=search-standalone&origin=cardTitle#sol=8b21a6c63a0a76747e00dcf9bfd3de2cbcbe1670,17d ago,,,Christchurch Central,Canterbury,,2025-03-13,,,Quick Apply
Buyer,Briscoe Group,"Join one of New Zealand's most iconic retail brands as a Buyer, where you'll play a key role in shaping our product offerings!",https://www.seek.co.nz/job/82666949?type=standard&ref=search-standalone&origin=cardTitle#sol=f87ada17f54d3508c8350add465ab9a1704fcf29,3d ago,,,Christchurch Central,Canterbury,,2025-03-13,,,Apply
Warehouse Assistant and Delivery Driver,Biswas and Family Ltd,Seeking an all-rounder logistics person to be a part of our growing organization.,https://www.seek.co.nz/job/82743087?type=standard&ref=search-standalone&origin=cardTitle#sol=a663141256c31cd46c1083a7a23d5f320b7ac0de,18h ago,,,Christchurch Central,Canterbury,,2025-03-13,,,Quick Apply
Training Specialist - Entry Level role! (Part Time),Sharp Corporation of New Zealand Ltd,"Entry level role - We are looking for a training specialist to join the team on a part time, flexible basis - up to a maximum of 30 hours per week.",https://www.seek.co.nz/job/82288254?type=standard&ref=search-standalone&origin=cardTitle#sol=24418c4896302c8d05ae811274655f9333ad5780,18d ago,,,Christchurch Central,Canterbury,,2025-03-13,,,Quick Apply
Kitchen Assistant,King's School,"Part-time Kitchen Assistant role at Independent school offering competitive pay, school hours, and team camaraderie.",https://www.seek.co.nz/job/82398216?type=standard&ref=search-standalone&origin=cardTitle#sol=025a3e04b5c11bf1d6276d5c214faa200c01b58f,14d ago,,,Christchurch Central,Canterbury,,2025-03-13,,,Quick Apply
Casual Waitstaff,Sidekicker,We are looking for Wellington's best Hospitality staff to work casually at a range of venues such as catering companies and stadiums.,https://www.seek.co.nz/job/82145729?type=standard&ref=search-standalone&origin=cardTitle#sol=f94171a67893a6f9c8951e06e766347e206cf68b,23d ago,,,Christchurch Central,Canterbury,,2025-03-13,,,Apply
Call Centre Officer,PERSOLKELLY,Experienced in call center environments with a strong background in customer service. Skilled in both written and verbal communication.,https://www.seek.co.nz/job/82287598?type=standard&ref=search-standalone&origin=cardTitle#sol=1c5e75363fa8ed9add3c631cfb1730fbf5e99529,18d ago,,,Christchurch Central,Canterbury,,2025-03-13,,,Apply
Casual Car Groomers,Extrastaff,Email Ella.bryant@extrastaff.co.nz with your cv or apply online,https://www.seek.co.nz/job/82288413?type=standard&ref=search-standalone&origin=cardTitle#sol=caec69d8132626384531a6920f188eacf918b49e,18d ago,,,Christchurch Central,Canterbury,,2025-03-13,,,Quick Apply
Inventory Controller,New Zealand Health Manufacturing,"Join a Nestle Oceania factory as Inventory Controller, available at NZHM, where we empower healthier lives.",https://www.seek.co.nz/job/82370964?type=standard&ref=search-standalone&origin=cardTitle#sol=24a37e0256957bc5a27dba5269cbf7f28051fdb8,15d ago,,,Christchurch Central,Canterbury,,2025-03-13,,,Quick Apply
Customer Service Representative (Part Time) - bp Connect Tauriko (Waikato),BP Oil New Zealand Limited,We have an exciting opportunity for a motivated and customer focused individual to join our friendly team!,https://www.seek.co.nz/job/82144123?type=standard&ref=search-standalone&origin=cardTitle#sol=77daccf0d7740c2db0d52e4c2a46bf07ef2c7979,24d ago,,,Christchurch Central,Canterbury,,2025-03-13,,,Apply
